REPORT_DATE,PEOPLE_POSITIVE_NEW_CASES_COUNT,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
2021-01-11,225956,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0,200561.0,201092.0,178674.0,192811.0,249775.0,236579.0,244541.0,202686.0,200284.0,183495.0,206800.0
2021-01-12,228885,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0,200561.0,201092.0,178674.0,192811.0,249775.0,236579.0,244541.0,202686.0,200284.0,183495.0
2021-01-13,229098,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0,200561.0,201092.0,178674.0,192811.0,249775.0,236579.0,244541.0,202686.0,200284.0
2021-01-14,239332,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0,200561.0,201092.0,178674.0,192811.0,249775.0,236579.0,244541.0,202686.0
2021-01-15,238698,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0,200561.0,201092.0,178674.0,192811.0,249775.0,236579.0,244541.0
2021-01-16,201617,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0,200561.0,201092.0,178674.0,192811.0,249775.0,236579.0
2021-01-17,169139,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0,200561.0,201092.0,178674.0,192811.0,249775.0
2021-01-18,140574,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0,200561.0,201092.0,178674.0,192811.0
2021-01-19,186456,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0,200561.0,201092.0,178674.0
2021-01-20,185326,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0,200561.0,201092.0
2021-01-21,190254,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0,200561.0
2021-01-22,190976,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0,227169.0
2021-01-23,167106,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0,193119.0
2021-01-24,128721,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0,100301.0
2021-01-25,155992,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0,215837.0
2021-01-26,150128,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0,151304.0
2021-01-27,155593,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0,188568.0
2021-01-28,165863,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0,198886.0
2021-01-29,164167,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0,228805.0
2021-01-30,133355,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0,230591.0
2021-01-31,113821,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0,146471.0
2021-02-01,140951,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0,290726.0
2021-02-02,114959,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0,201542.0
2021-02-03,120035,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0,251177.0
2021-02-04,125300,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0,234489.0
2021-02-05,129398,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0,255650.0
2021-02-06,104649,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0,280039.0
2021-02-07,86774,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0,298595.0
2021-02-08,92645,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0,251351.0
2021-02-09,96121,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0,207798.0
2021-02-10,94873,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0,225956.0
2021-02-11,105475,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0,228885.0
2021-02-12,99315,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0,229098.0
2021-02-13,84260,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0,239332.0
2021-02-14,63481,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0,238698.0
2021-02-15,55023,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0,201617.0
2021-02-16,64058,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0,169139.0
2021-02-17,70044,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0,140574.0
2021-02-18,71698,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0,186456.0
2021-02-19,77867,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0,185326.0
2021-02-20,69508,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0,190254.0
2021-02-21,54919,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0,190976.0
2021-02-22,59282,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0,167106.0
2021-02-23,71684,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0,128721.0
2021-02-24,74115,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0,155992.0
2021-02-25,77768,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0,150128.0
2021-02-26,78072,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0,155593.0
2021-02-27,62479,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0,165863.0
2021-02-28,50651,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0,164167.0
2021-03-01,56408,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0,133355.0
2021-03-02,57488,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0,113821.0
2021-03-03,66529,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0,140951.0
2021-03-04,67169,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0,114959.0
2021-03-05,65486,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0,120035.0
2021-03-06,56322,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0,125300.0
2021-03-07,39759,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0,129398.0
2021-03-08,94294,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0,104649.0
2021-03-09,55778,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0,86774.0
2021-03-10,58180,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0,92645.0
2021-03-11,62265,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0,96121.0
2021-03-12,63795,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0,94873.0
2021-03-13,49395,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0,105475.0
2021-03-14,37747,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0,99315.0
2021-03-15,56966,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0,84260.0
2021-03-16,54315,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0,63481.0
2021-03-17,58858,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0,55023.0
2021-03-18,60397,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0,64058.0
2021-03-19,60291,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0,70044.0
2021-03-20,54209,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0,71698.0
2021-03-21,33867,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0,77867.0
2021-03-22,54417,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0,69508.0
2021-03-23,56516,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0,54919.0
2021-03-24,79646,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0,59282.0
2021-03-25,69031,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0,71684.0
2021-03-26,74226,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0,74115.0
2021-03-27,60287,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0,77768.0
2021-03-28,44238,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0,78072.0
2021-03-29,70140,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0,62479.0
2021-03-30,61786,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0,50651.0
2021-03-31,67764,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0,56408.0
2021-04-01,76825,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0,57488.0
2021-04-02,68077,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0,66529.0
2021-04-03,63340,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0,67169.0
2021-04-04,36188,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0,65486.0
2021-04-05,76123,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0,56322.0
2021-04-06,61781,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0,39759.0
